,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,trojan
8235,0.0,0.011192113,0.023975583,0.018223501,0.0,0.047249612,0.067880116,0.0,0.020936844,0.056993472,0.117032346,0.021980979,0.000957136,0.052265156,0.01328665,0.023714567,0
8236,0.049725569,0.0,0.010969545,0.01080749,0.005542011,0.00519128,0.610781832,0.02039552,0.030109882,0.021427584,0.05557081,0.015322321,0.013462782,0.04615928,0.0,0.014960384,0
8237,0.0330169,0.0,0.277566999,0.1659337,0.186977649,0.055826547,0.34070194,0.085508446,0.16629392,0.005263356,0.361408173,0.024487563,0.136636046,0.249699879,0.121077844,0.25443402,0
8238,0.232246109,0.0,0.260595174,0.13170303,0.221791731,0.072736479,0.127972403,0.079840776,0.026073968,0.009945632,0.335380244,0.022410328,0.123257436,0.007202656,0.154396408,0.25443402,0
8239,0.025439187,0.004348607,0.048061348,0.136641448,0.115734972,0.060133474,0.144501301,0.088282243,0.033946454,0.011055755,0.10098383,0.010676923,0.13828751,0.255679642,0.018556793,0.0,0
8240,0.270217787,0.0,0.285188545,0.088682902,0.200509441,0.373587282,0.127914931,0.088046981,0.020871056,0.006545697,0.36168021,0.023878721,0.13828751,0.244009122,0.122150433,0.25443402,0
8241,0.248846068,0.0,0.259646226,0.145685641,0.201988997,0.281961461,0.152154311,0.087248317,0.158677136,0.008619003,0.34238562,0.02632743,0.13828751,0.249481309,0.119252669,0.25443402,0
8242,0.2736801,0.0,0.279470265,0.106746829,0.189137146,0.330088246,0.129628147,0.052881017,0.16629392,0.0,0.378114772,0.020457736,0.13828751,0.257340705,0.118544495,0.253809704,0
8243,0.2736801,0.0,0.275774114,0.116110197,0.194084383,0.360209113,0.14879974,0.07133993,0.16629392,0.006342227,0.346153784,0.039887038,0.13828751,0.300156415,0.093102702,0.25443402,0
8244,0.2736801,0.000278369,0.278002959,0.158137403,0.199265588,0.329828379,0.124319639,0.064364604,0.16629392,0.005287892,0.333579691,0.015162262,0.135831342,0.224998565,0.112863201,0.25443402,0
8245,0.010473252,0.0,0.020279806,0.109643139,0.192080374,0.068304796,0.03440383,0.095558863,0.020888338,0.006295166,0.320467554,0.014406177,0.13828751,0.26105582,0.003013943,0.007615372,0
8246,0.2736801,0.0,0.28261201,0.137269838,0.21668728,0.291667046,0.143165533,0.073917671,0.021155733,0.004087924,0.393877866,0.013408619,0.13828751,0.446719344,0.1138856,0.244918164,0
8247,0.266365036,0.0,0.272228494,0.145381757,0.197040969,0.487601405,0.151352266,0.087482348,0.16629392,0.00816684,0.379005819,0.017850494,0.13828751,0.267485577,0.121845757,0.227782771,0
8248,0.007579164,0.004067916,0.007652132,0.027344939,0.0,0.012206232,0.018854575,0.0,0.027326057,0.035119889,0.025188554,0.021916664,0.013845106,0.061114507,0.01316335,0.001702298,0
8249,0.037677398,0.00472046,0.26863385,0.018708334,0.18806049,0.050046941,0.140546805,0.027338611,0.02344555,0.008149553,0.660964572,0.014963026,0.13828751,0.4972568,0.005162563,0.02221936,0
8250,0.017415573,0.005678885,0.010063992,0.0348935,0.021226323,0.00519128,0.0243864,0.015057796,0.025351025,0.036858203,0.025188554,0.001088548,0.021986292,0.254264956,0.006260356,0.012747435,0
8251,0.0,0.000393452,0.022436993,0.023576186,0.0,0.034584378,0.02389219,0.0,0.025500039,0.02253929,0.025188554,0.016676001,0.010232216,0.046412393,0.0,0.002070307,0
8252,0.038786097,0.0,0.007652132,0.014918339,0.008256395,0.056188135,0.022931452,0.009969074,0.024170949,0.02480273,0.063843273,0.101675864,0.017786909,0.06962384,0.002753153,0.0,0
8253,0.0,0.008501313,0.007652132,0.021671634,0.0,0.00519128,0.085832572,0.01112653,0.018815355,0.038326612,0.025188554,0.080582743,0.01767343,0.074638013,0.008733661,0.010969937,0
8254,0.269047482,0.001349849,0.234259928,0.144735259,0.208016491,0.333888216,0.127744631,0.075584215,0.16629392,0.009261732,0.366371349,0.02303565,0.13828751,0.261434491,0.106429643,0.25443402,0
8255,0.2736801,0.004402237,0.296496334,0.102950601,0.178133855,0.311333392,0.152102911,0.063191248,0.16629392,0.000226003,0.317705417,0.020075073,0.13828751,0.296707108,0.130413043,0.25443402,0
8256,0.2736801,0.0,0.281616535,0.116830611,0.178878177,0.342712421,0.144011627,0.080028508,0.158294317,0.012935676,0.342538683,0.022973548,0.13828751,0.261692006,0.101360106,0.25443402,0
8257,0.2736801,0.006646609,0.039938744,0.157977339,0.026776029,0.00519128,0.129084253,0.364363521,0.157728716,0.008733623,0.058172872,0.021385126,0.00865808,0.059511852,0.110035189,0.036217123,0
8258,0.2736801,0.0,0.276421896,0.082335035,0.156485533,0.307966061,0.1320466,0.053221855,0.16629392,0.000930982,0.359160163,0.033929041,0.13828751,0.281817473,0.10210342,0.25443402,0
8259,0.039522625,0.001457339,0.057067425,0.016850383,0.013649962,0.014270085,0.536594797,0.019911503,0.030668622,0.000532176,0.101838148,0.315729188,0.019080762,0.091205652,0.0,0.015769543,0
8260,0.014977365,0.001313063,0.034388869,0.010559372,0.016074454,0.089522666,0.08014742,0.013680456,0.019681596,0.11803915,0.037063809,0.014840178,0.00530754,0.058053567,0.017179999,0.014208091,0
8261,0.018956221,0.010361384,0.007911248,0.019910106,0.029041036,0.00519128,0.064691818,0.0,0.027373942,0.078465642,0.025188554,0.0,0.0,0.007202656,0.0,0.0,0
8262,0.234254801,0.006224584,0.276641383,0.096653073,0.052066585,0.30897157,0.13154472,0.084994741,0.156651402,0.005712553,0.381474613,0.019036598,0.020068112,0.26355608,0.107578012,0.232764978,0
8263,0.02427253,0.0,0.007652132,0.023359558,0.011808533,0.026144796,0.024878159,0.023734394,0.029955675,0.024009639,0.035562058,0.007228979,0.015434105,0.012038471,0.003139884,0.002123467,0
8264,0.248211891,4.9e-05,0.25580172,0.083293955,0.200114055,0.317727859,0.119702743,0.080853098,0.152553908,0.008447279,0.096169778,0.029327218,0.13828751,0.234623823,0.116865916,0.246799031,0
8265,0.0,0.000343875,0.013956202,0.04432212,0.120465589,0.00519128,0.04505404,0.035847341,0.006868008,0.023226209,0.025188554,0.021172156,0.010989491,0.073458597,0.0,0.0,0
8266,0.023335116,0.000550356,0.007652132,0.003368474,0.025354315,0.010442342,0.402783315,0.009633412,0.018032687,0.111909944,0.029717809,0.015975827,0.016350475,0.059669056,0.013702307,0.000497138,0
8267,0.026867734,0.0,0.036681456,0.011936551,0.021410938,0.006517114,0.025293832,0.009014055,0.030254565,0.11803915,0.085814774,0.015640415,0.006167594,0.087113421,0.0,0.0,0
8268,0.261958773,0.0,0.255731829,0.140291245,0.188290293,0.319263304,0.108022732,0.084910577,0.157789125,0.006722441,0.322600288,0.112220671,0.138038781,0.264090931,0.106442644,0.25443402,0
8269,0.0,0.0,0.04309921,0.0,0.0,0.07476209,0.055747712,0.0,0.012800417,0.032111762,0.025188554,0.020084097,0.011405798,0.023335557,0.000117183,0.0,0
8270,0.26873338,0.0,0.267837319,0.131247206,0.213334711,0.324258254,0.133453575,0.072233581,0.16629392,0.006211785,0.357159467,0.032023993,0.13828751,0.273712798,0.121146694,0.234466366,0
8271,0.2736801,0.00100029,0.251714789,0.09897567,0.161498464,0.319921841,0.149881913,0.064514427,0.16629392,0.002213004,0.331886418,0.03975927,0.13828751,0.264914944,0.107178201,0.241137065,0
8272,0.2736801,0.001004716,0.028686563,0.00592629,0.034299695,0.039436528,0.497378711,0.42061022,0.017636716,0.006567286,0.646523734,0.090957326,0.006481422,0.072618366,0.116126715,0.023327192,0
8273,0.2736801,0.0,0.245877721,0.109559925,0.229536605,0.300075781,0.162745844,0.084300618,0.156239907,0.004626589,0.342118341,0.023349125,0.13828751,0.241376372,0.109493853,0.25443402,0
8274,0.2736801,0.0,0.326517709,0.116100972,0.209624475,0.364798634,0.143098121,0.061350687,0.16629392,0.003667325,0.35807641,0.019558497,0.13828751,0.28080446,0.108122081,0.23192218,0
8275,0.250272806,0.0,0.247358555,0.121327526,0.186699816,0.338259297,0.130576338,0.055416064,0.161473153,0.005577605,0.351185023,0.024434515,0.13828751,0.24533402,0.118110604,0.24479835,0
8276,0.0,0.001384913,0.032075016,0.019036018,0.020154456,0.050772491,0.053640184,0.000625995,0.025720353,0.11803915,0.025188554,0.015051447,0.015068911,0.050919952,0.014486989,0.005974611,0
8277,0.263336578,0.0,0.263741412,0.106238713,0.189005942,0.018271464,0.163199147,0.085071382,0.161904256,0.005364089,0.381956521,0.027055022,0.13828751,0.237832912,0.116597923,0.25443402,0
8278,0.2736801,0.0,0.298351186,0.123541278,0.235763049,0.317392013,0.128287679,0.066784383,0.16629392,0.006699762,0.343321324,0.025362443,0.13828751,0.213255771,0.099986562,0.249885434,0
8279,0.254942164,0.003296062,0.267280155,0.142767474,0.155072516,0.338093243,0.425394379,0.090477848,0.013560493,0.006308006,0.323530625,0.012207767,0.132491765,0.244188754,0.114033693,0.25443402,0
8280,0.010760893,0.0,0.009687384,0.022541469,0.042212722,0.389241951,0.081074873,0.014712601,0.015974964,0.020269228,0.071846801,0.004068639,0.014098557,0.049870948,0.0,0.0,0
8281,0.060390095,0.0,0.007652132,0.031311068,0.045845948,0.048033581,0.342068222,0.003217278,0.159996673,0.010130396,0.025188554,0.01208185,0.017249374,0.4972568,0.013409734,0.0,0
8282,0.004645948,0.002040598,0.025134271,0.013398706,0.041725535,0.00519128,0.087811361,0.078161012,0.01507737,0.00476121,0.025188554,0.019574301,0.13828751,0.251873332,0.000273893,0.027628824,0
8283,0.038339023,0.0,0.261748363,0.131588389,0.188852966,0.320508329,0.123195996,0.066247927,0.022554966,0.001472801,0.355963625,0.02084386,0.13828751,0.242628678,0.0,0.233594065,0
8284,0.027737396,0.001728022,0.007652132,0.016291901,0.01696848,0.080527861,0.061249664,0.0,0.021975326,0.0269743,0.056014075,0.015768771,0.002672647,0.4972568,0.01887386,0.011643546,0
8285,0.273510976,0.0,0.229169941,0.157126125,0.180194544,0.331172777,0.151845061,0.088000238,0.16629392,0.008069365,0.352913372,0.026816716,0.136328432,0.276907436,0.12463609,0.25443402,0
8286,0.2736801,0.0,0.26747981,0.144224233,0.218616228,0.314083835,0.147724993,0.089334994,0.16629392,0.006957506,0.348984373,0.024042385,0.13828751,0.254363635,0.12488559,0.23386112,0
8287,0.00520682,0.00513267,0.013859105,0.0,0.033946859,0.053480272,0.386407322,0.0,0.013513262,0.027952893,0.025188554,0.082552314,0.015754699,0.078085484,0.022132561,0.012870676,0
8288,0.020955481,0.003916465,0.01940654,0.025028048,0.030728462,0.041030388,0.537051879,0.007747517,0.004644623,0.009892346,0.053590593,0.018561326,0.002807586,0.085502053,0.006729447,0.022927987,0
8289,0.001148244,0.0,0.02677487,0.008884845,0.031956487,0.049930717,0.018854575,0.006633662,0.01131208,0.023583495,0.025188554,0.011172855,0.017760995,0.042364081,0.005378686,0.0,0
8290,0.2736801,0.0,0.264716664,0.127106313,0.208891904,0.280451402,0.16672951,0.086120639,0.16629392,0.005488515,0.365853456,0.014263515,0.136486198,0.263853241,0.122681094,0.25443402,1
8291,0.040930994,0.011831448,0.007652132,0.039821152,0.018887354,0.011924637,0.06138359,0.012695029,0.011658274,0.028081916,0.025188554,0.017428699,0.022612307,0.06569874,0.021290804,0.0,0
8292,0.26275642,0.0,0.280361514,0.141380392,0.198078015,0.34428493,0.131977369,0.073787108,0.16629392,0.011407707,0.325791944,0.032684583,0.13828751,0.282308724,0.131982228,0.25443402,0
8293,0.252108449,0.0,0.280318993,0.126032688,0.202842197,0.00519128,0.131683937,0.076245365,0.03054085,0.007100271,0.341561438,0.012873149,0.024693795,0.250152962,0.126631843,0.25443402,0
8294,0.033655665,0.002133708,0.008886317,0.022985741,0.080049062,0.101210053,0.047607282,0.00703858,0.022244197,0.11803915,0.088065091,0.008029464,0.011368256,0.029698447,0.00291049,0.018860425,0
8295,0.006862843,0.003853737,0.007652132,0.034449696,0.019570316,0.0096534,0.062129796,0.013772974,0.02714102,0.02891157,0.071479984,0.011612637,0.019016532,0.049822111,0.0,0.034067097,0
8296,0.020748373,0.0,0.037511789,0.005715667,0.016192222,0.077830953,0.028799151,0.01861593,0.029111213,0.11803915,0.064202168,0.116958589,0.016106386,0.025598997,0.00624145,0.01515151,0
8297,0.0,0.0,0.01063177,0.14420631,0.118475897,0.015648675,0.064319992,0.029350393,0.029888987,0.009003994,0.084913222,0.022382577,0.005528194,0.4972568,0.127601328,0.0,0
8298,0.025407015,0.0,0.506971,0.139682165,0.231083279,0.514962907,0.157424038,0.087852959,0.034018031,0.02911231,0.354991303,0.021193985,0.129799341,0.228409342,0.11309121,0.21730708,0
8299,0.026222608,0.001214767,0.012097068,0.129800802,0.031319757,0.010313463,0.478733445,0.0,0.034516246,0.024092159,0.025188554,0.018305597,0.019771943,0.4972568,0.025409833,0.026338437,0
8300,0.019059232,0.0,0.007652132,0.02075825,0.02547438,0.056321007,0.084440848,0.0,0.010950341,0.11803915,0.025188554,0.01406842,0.018566282,0.067292517,0.0,0.043859905,0
8301,0.029338954,0.003426049,0.023984025,0.024245074,0.028333285,0.025819471,0.043349748,0.002377656,0.030521241,0.013442441,0.025188554,0.000561531,0.021273465,0.06890732,0.012115533,0.034469737,0
8302,0.251708459,0.000195505,0.301432772,0.137396967,0.207546277,0.340104093,0.12486987,0.067694762,0.164217431,0.00460071,0.354801342,0.022876894,0.13828751,0.281639212,0.128526859,0.223389219,0
8303,0.2736801,0.0,0.289678204,0.126482678,0.207631387,0.324026444,0.157078895,0.066078288,0.157218605,0.002354757,0.359557714,0.032709498,0.13828751,0.274239928,0.107443289,0.25443402,0
8304,0.25417071,0.003598323,0.023935634,0.121096286,0.193941634,0.311358113,0.145000785,0.07772669,0.157736064,0.009712829,0.39434151,0.021040141,0.13828751,0.260816525,0.104189503,0.2333799,0
8305,0.268547969,0.003431433,0.243618471,0.115442855,0.209726279,0.6701968,0.106853426,0.080153994,0.137051212,0.008918819,0.025188554,0.021433134,0.007607525,0.035795636,0.129223783,0.227995378,0
8306,0.256320396,0.001679997,0.26864602,0.123388675,0.227866976,0.329236176,0.1608908,0.096170458,0.16629392,0.007728299,0.349423837,0.017479911,0.13828751,0.22636322,0.092952829,0.25443402,0
8307,0.25221775,0.0,0.291360914,0.120972997,0.192360239,0.359159312,0.171839917,0.088362484,0.16629392,0.000593527,0.331124253,0.033981478,0.13828751,0.276562919,0.097621152,0.25443402,0
8308,0.2736801,0.004795586,0.007652132,0.14270739,0.056168847,0.029971693,0.140926087,0.080183583,0.16629392,0.007755475,0.346867059,0.022345664,0.013558639,0.240701874,0.015162225,0.004078508,0
8309,0.0,0.003868786,0.007652132,0.14417496,0.003695851,0.015306865,0.055516748,0.0,0.021400567,0.01673154,0.040920997,0.032132369,0.0160083,0.039532534,0.0,0.020741699,0
8310,0.249424332,0.0,0.252427504,0.12867966,0.203751235,0.328972622,0.133861587,0.077027315,0.165900731,0.008808838,0.329800041,0.02793143,0.13828751,0.232440137,0.108225743,0.25443402,0
8311,0.0,0.009506068,0.012781911,0.012384597,0.000786747,0.00725463,0.054117128,0.0,0.023265634,0.11803915,0.025188554,0.013847978,0.026302189,0.023557963,0.0,0.011720749,1
8312,0.008006712,0.000899668,0.025216973,0.04113671,0.117061419,0.010051971,0.247555296,0.080557955,0.029193555,0.020920209,0.041352801,0.016470046,0.009061311,0.053416118,0.003186702,0.025871615,0
8313,0.262828655,0.004636788,0.281098466,0.115162369,0.199035402,0.333796504,0.100979827,0.078465082,0.16629392,0.00910698,0.342219541,0.017352535,0.012968972,0.250435323,0.105051281,0.027510665,0
8314,0.2736801,0.0,0.292682247,0.122583539,0.210908195,0.363856457,0.119008195,0.08055598,0.16629392,0.004831243,0.366006054,0.024828046,0.13828751,0.259077593,0.126710527,0.25443402,0
8315,0.001914934,0.005673065,0.023105115,0.004887467,0.030377718,0.00519128,0.087311793,0.012313478,0.015701454,0.023775466,0.025188554,0.012155674,0.006028457,0.013279788,0.0,0.0,0
8316,0.0,0.00372791,0.007652132,0.0,0.002745495,0.014171149,0.018854575,0.008534553,0.019079194,0.010599315,0.087797597,0.019325727,0.008781208,0.055722498,0.013813926,0.031869843,0
8317,0.2736801,0.0,0.250799121,0.090148614,0.182202823,0.385752156,0.140576153,0.079162668,0.16629392,0.005142585,0.302460327,0.031333218,0.13828751,0.285665943,0.114651511,0.25443402,0
8318,0.259776301,0.001196566,0.243840012,0.154345711,0.195913214,0.287085518,0.126248737,0.302150924,0.164966922,0.006951922,0.350511718,0.124533278,0.13828751,0.27376163,0.111684952,0.015851085,0
8319,0.2736801,0.004955209,0.28439508,0.117858402,0.126189075,0.335013549,0.137475743,0.09020482,0.163870348,0.008765716,0.310959992,0.014809102,0.13828751,0.248323895,0.020785632,0.25443402,0
8320,0.02125708,0.0,0.043341966,0.032573761,0.009926217,0.020634319,0.035822069,0.0,0.026984702,0.022644269,0.025188554,0.013646593,0.013544451,0.094323958,0.001974165,0.008696239,0
8321,0.0,0.003427143,0.264732878,0.118919069,0.208595258,0.045125168,0.159764555,0.094487525,0.037429915,0.006677107,0.355022166,0.104095309,0.13828751,0.081614165,9.08e-05,0.035856168,0
8322,0.011331642,0.0,0.042460179,0.018042927,0.017537648,0.337800311,0.051055059,0.355713472,0.041825247,0.035403342,0.025188554,0.008456693,0.014741088,0.245713072,0.0,0.024163435,0
8323,0.239474901,0.0,0.023050938,0.117398799,0.173834695,0.307898914,0.114551596,0.077975332,0.149299754,0.002356032,0.352253209,0.020109964,0.13828751,0.26121135,0.127461425,0.249415918,0
8324,0.2736801,0.0,0.263517736,0.155178837,0.225636391,0.335726043,0.408128061,0.083270933,0.162218892,0.006117493,0.333155421,0.021431516,0.13828751,0.24721522,0.118906294,0.230701943,0
8325,0.0,0.010511946,0.007652132,0.0,0.086829808,0.0429755,0.069602827,0.005025855,0.023456461,0.022259636,0.025188554,0.017569349,0.012927408,0.05005879,0.006195722,0.013334778,0
8326,0.000779675,0.002643643,0.027445059,0.014167281,0.021819106,0.06292897,0.509912341,0.009113416,0.034312726,0.030822396,0.092041598,0.027842031,0.008873591,0.059859936,0.0,0.03346007,0
8327,0.011778537,0.000796866,0.025095831,0.03110685,0.031123975,0.042922874,0.021007525,0.0119593,0.017073583,0.059108191,0.025188554,0.02001879,0.015407316,0.018807605,0.003420807,0.008809256,0
8328,0.03353195,0.002247283,0.03432958,0.022061122,0.039849199,0.024085035,0.082284568,0.002467307,0.03855977,0.0338919,0.025188554,0.008008955,0.004814073,0.029732806,0.0,0.0,0
8329,0.033036617,0.0,0.0326229,0.001877079,0.080395158,0.023947292,0.031175877,0.082389763,0.021831174,0.00677271,0.058555038,0.014810135,0.01897953,0.243557393,0.115125104,0.019068147,0
8330,0.2736801,0.053115197,0.007652132,0.1514627,0.03110765,0.351332912,0.68085486,0.076019768,0.023324523,0.00246335,0.332670373,0.018023321,0.13828751,0.257048024,0.208442968,0.247671656,0
8331,0.2736801,0.004102903,0.278580282,0.111223845,0.248085036,0.299562317,0.175806669,0.078992226,0.164811666,0.003358393,0.380626213,0.02957227,0.13828751,0.277864756,0.108566226,0.25443402,0
8332,0.23469203,0.0,0.264717307,0.121875508,0.174122982,0.288525873,0.156642167,0.071102178,0.16629392,0.010233494,0.330582234,0.027728844,0.13828751,0.278638035,0.101017214,0.245783535,0
8333,0.214911953,0.001290149,0.292971702,0.122239847,0.181693458,0.281879394,0.137794822,0.318103277,0.008957111,0.010493963,0.106073394,0.017273394,0.015553093,0.043820254,0.134680019,0.015919933,0
8334,0.009644772,0.00242647,0.007652132,0.117565763,0.116589247,0.04183186,0.029307626,0.064030568,0.033581932,0.009354777,0.025188554,0.012603115,0.013839298,0.4972568,0.01891086,0.019191162,0
8335,0.034683467,0.007922931,0.026775786,0.026025983,0.012890821,0.022208973,0.047972998,0.0,0.01613134,0.074823185,0.067420939,0.012782609,0.013313025,0.4972568,0.006631968,0.00637593,0
8336,0.033417764,0.007871154,0.038147828,0.024265761,0.041547693,0.042112473,0.087575924,0.0,0.03491791,0.02352109,0.052151095,0.009452092,0.012953796,0.007202656,0.00676976,0.023249617,0
8337,0.2736801,0.0,0.284758494,0.087354818,0.185739682,0.357578705,0.145990152,0.075326997,0.16629392,0.009171239,0.330356527,0.027435083,0.13828751,0.227679098,0.116952995,0.228899824,0
8338,0.0,0.017457778,0.013723858,0.022483448,0.03919721,0.036759152,0.051068655,0.0,0.029583689,0.069275456,0.025188554,0.008333166,0.02228893,0.055829931,0.0,0.004342151,0
8339,0.033751538,0.006623635,0.039089762,0.004130938,0.014054374,0.652691349,0.069925897,0.212605538,0.014373607,0.030633223,0.633427042,0.018199225,0.008418924,0.4972568,0.010597543,0.0,0
8340,0.26936402,0.0,0.289265761,0.110294597,0.211550991,0.300750176,0.175380892,0.056295922,0.16629392,0.009523567,0.363728033,0.029241421,0.13828751,0.232000749,0.122422649,0.25443402,0
8341,0.2736801,0.0,0.273159079,0.099261523,0.156285832,0.369422102,0.148403547,0.062660014,0.160582822,0.009290369,0.296001902,0.040519349,0.13828751,0.236144265,0.13101499,0.24537402,0
8342,0.263906175,0.004140474,0.010213313,0.129286655,0.120784228,0.062118286,0.030032074,0.013747837,0.018340101,0.056635438,0.058441164,0.100469962,0.13214979,0.244147078,0.019315165,0.016667316,0
8343,0.2736801,0.0,0.266094301,0.14101971,0.19418538,0.302671177,0.156827981,0.077626511,0.16629392,0.00345541,0.353278372,0.032239726,0.13828751,0.257912481,0.111787759,0.25443402,0
8344,0.028456589,0.131770664,0.034487071,0.024008049,0.045922351,0.018023954,0.082763816,0.0,0.030774049,0.059748542,0.085994483,0.044738199,0.015672634,0.089484785,0.005108833,0.023122785,1
8345,0.001850939,0.003055669,0.007652132,0.036158049,0.023954231,0.012587675,0.067644538,0.0,0.023325505,0.075357892,0.074107481,0.019874261,0.014585576,0.09361349,0.0,0.059566636,0
8346,0.0401495,0.183999676,0.01272075,0.020750812,0.06382176,0.037332998,0.018854575,0.0,0.011381385,0.047698712,0.025188554,0.270642913,0.004618914,0.100511492,0.021041826,0.012857104,0
8347,0.01387649,0.007276465,0.01909817,0.021691356,0.013240905,0.028527237,0.055636921,0.014793668,0.010918822,0.026708928,0.025188554,0.014039762,0.024593197,0.078113455,0.003841842,0.0,0
8348,0.029810169,0.000153611,0.041486647,0.141603928,0.219321321,0.067130657,0.3001999,0.024759288,0.013830044,0.001871027,0.025188554,0.018535488,0.006537062,0.4972568,0.004724343,0.036159628,0
8349,0.049004962,0.0,0.007652132,0.1659337,0.002972749,0.069169333,0.171423677,0.143601973,0.023143726,0.023520001,0.025188554,0.024274195,0.003914681,0.076144823,0.009886141,0.03649393,0
8350,0.04450526,0.007510807,0.01094586,0.026917616,0.022758573,0.053592028,0.043777848,0.0,0.018740021,0.022278537,0.079379044,0.019758618,0.006226326,0.034570143,0.0,0.021292802,0
8351,0.029322984,0.00307334,0.008637398,0.035130068,0.025116787,0.021276124,0.063284019,0.0,0.012346104,0.029954003,0.038856998,0.007695506,0.01790048,0.069786139,0.014747813,0.0,0
8352,0.0,0.001042815,0.427937884,0.015738817,0.217983949,0.326319875,0.127997568,0.0,0.148798699,0.001040771,0.329301867,0.009983552,0.13828751,0.22664417,0.090058979,0.211090586,0
8353,0.268767092,0.0,0.273087775,0.129458552,0.204470839,0.32111819,0.14745318,0.080244551,0.16629392,0.004978138,0.35845848,0.3416185,0.13828751,0.256155023,0.118534632,0.25443402,0
8354,0.0,0.001808303,0.014634695,0.01559506,0.023876003,0.08199659,0.06691295,0.030756275,0.024603276,0.053653053,0.025188554,0.015761056,0.008413556,0.035708377,0.255924621,0.00707261,0
8355,0.2736801,0.003530911,0.259862889,0.133608788,0.02511064,0.330398074,0.125475013,0.084903524,0.16629392,0.009942842,0.369490125,0.010089388,0.01104487,0.260066708,0.114386425,0.245004502,0
8356,0.022438742,0.002620996,0.007652132,0.013262214,0.019654375,0.01413906,0.060092529,0.003916842,0.024876826,0.033502511,0.025188554,0.014106712,0.007770916,0.040597068,0.000115507,0.001069476,0
8357,0.0,0.00122834,0.007652132,0.013251311,0.105635665,0.00519128,0.043886219,0.00967979,0.01829818,0.064442908,0.102146916,0.015929086,0.012663817,0.476656548,0.004105579,0.019068384,0
8358,0.2736801,0.001807906,0.29729934,0.116773321,0.192508067,0.388600493,0.157563175,0.06821492,0.142405279,0.0,0.323200544,0.016570708,0.13828751,0.263419735,0.106792389,0.25443402,0
8359,0.247264209,0.000579629,0.286456231,0.084512964,0.201095878,0.364833555,0.122509227,0.070124743,0.152887397,0.011352826,0.284775786,0.032525539,0.13828751,0.231749724,0.108520154,0.235570739,0
8360,0.002871651,0.003266245,0.023394846,0.018861379,0.003132024,0.00519128,0.428277506,0.42061022,0.008211866,0.00865447,0.025188554,0.013064841,0.015038837,0.046574715,0.002017704,0.033262257,0
8361,0.253686012,0.007378062,0.258472957,0.123714367,0.190401472,0.6701968,0.120830518,0.0,0.032182093,0.005868619,0.678672827,0.019339621,0.13828751,0.248909567,0.098258572,0.25443402,0
8362,0.2736801,0.0,0.317077902,0.118852371,0.191208125,0.331898621,0.161390932,0.07913712,0.162490839,0.001911938,0.361933821,0.026079754,0.13828751,0.282863646,0.117595257,0.253152417,0
8363,0.002859713,0.006514308,0.007652132,0.001731628,0.015727491,0.040434984,0.046096945,0.0,0.027578859,0.037868452,0.025188554,0.01427343,0.014794291,0.072054831,0.019064275,0.023556811,0
8364,0.004169744,0.004573796,0.022121315,0.114017304,0.217796423,0.027344073,0.116357434,0.02022607,0.028665423,0.011293589,0.365103849,0.093443778,0.01921098,0.218220101,0.015397969,0.252798408,0
8365,0.25900241,0.0,0.248013892,0.101408543,0.164899621,0.339244581,0.133115749,0.084702249,0.16629392,0.003726335,0.315249524,0.031310534,0.13828751,0.263548505,0.108149415,0.25443402,0
8366,0.0,0.014253286,0.015781362,0.016974592,0.02513712,0.00519128,0.035338638,0.003095646,0.029218372,0.024223361,0.025188554,0.018409699,0.009124284,0.054991468,0.001095313,0.0,0
8367,0.047784479,0.005713052,0.034504755,0.061792659,0.0,0.051804291,0.018854575,0.008681699,0.030774203,0.027240807,0.064864782,0.018524633,0.015605168,0.026850609,0.006283081,0.01488417,0
8368,0.041393358,0.0,0.039689896,0.013148843,0.007755768,0.035762677,0.466033081,0.011588883,0.02007239,0.009897952,0.430039947,0.018845397,0.0,0.4972568,0.0,0.010622729,0
8369,0.2736801,0.005335242,0.248783625,0.147439329,0.236562683,0.310899354,0.140077902,0.064498048,0.159771456,0.003253526,0.384475294,0.013407855,0.13828751,0.245997155,0.121514503,0.25443402,0
8370,0.0,0.0,0.022174388,0.110356958,0.115294825,0.517395643,0.48915674,0.073193171,0.032586251,0.0,0.025188554,0.023327256,0.012038568,0.4972568,0.109007036,0.04323934,0
8371,0.2736801,0.0,0.268315681,0.148119601,0.199180567,0.336774453,0.159108617,0.061180027,0.164055964,0.009456206,0.342213069,0.022790433,0.13828751,0.234211092,0.087961471,0.25443402,0
8372,0.009285719,0.003498772,0.013216017,0.023462861,0.017294345,0.010114348,0.045504478,0.021132449,0.037086505,0.039344039,0.025188554,0.040086647,0.019240239,0.068202976,0.003552159,0.047236728,0
8373,0.016002036,0.000727414,0.015340405,0.0,0.012808681,0.029009278,0.035409257,0.0,0.023578804,0.030879865,0.025904713,0.014969904,0.005088124,0.007202656,0.008353563,0.013236112,0
8374,0.2736801,0.0,0.288746465,0.13889988,0.195631155,0.299028674,0.155879574,0.066021016,0.16629392,0.0,0.327708784,0.028570193,0.13828751,0.290522167,0.112114861,0.253966195,0
8375,0.020927305,0.011168931,0.029372875,0.025508519,0.016096339,0.046894942,0.076484414,0.0,0.039855733,0.029657686,0.056623358,0.025285151,0.019397339,0.108133818,0.006518128,0.0,0
